x
1410.04667211926
564.483016902745
483.128583455704
474.296372626591
427.028538139527
399.801798811538
328.118984211278
299.301343839801
283.837592052472
269.275968139387
240.815627187368
234.820902141617
222.885743249419
209.721422897712
201.996545535076
190.568179927594
180.730375195923
171.464815178346
150.179240331252
125.098623562645
115.767993219823
108.977255893794
99.505118208897
88.3980784470441
83.9116510480057
83.3609981578884
78.3131865113013
72.9446264132118
71.5970514998528
67.1650429926887
63.6824650115554
62.507598094743
59.663824851241
57.7586722952162
56.5561105703204
54.3297171947937
49.6643356193726
46.1112180285703
45.5241945808158
44.6819059526322
43.4123922663129
42.0513507118551
39.8844445799312
38.7696812419063
37.7000479131254
34.9745988609333
34.0409176445925
32.2575737031484
31.3532784581622
31.1739374612641
30.0932615451741
28.875076843662
27.9287361755684
26.1776728763098
25.7518748897463
25.1211575114654
24.367890796734
23.8663834995294
22.555666710562
21.9096409751375
21.6247268938955
21.4234238961294
20.9485975999437
20.3732759849722
19.4814227087648
18.601519160401
18.2025084468236
17.9904376847198
17.2369354012125
16.5677656405655
16.3604531657867
15.6864605027119
15.035522930837
14.3185965849296
13.9605608357108
13.7142555240425
13.4651495070018
13.1072212620867
12.5467612389193
12.2963375746777
11.9917561171164
11.3753147287306
11.1169938880533
10.8945586480417
10.38888075551
10.3090337167218
10.1057240285234
9.81493242635125
9.63433181401537
9.37525096758756
9.313487894021
8.98881461108289
8.72843316776546
8.52253225874336
8.0198564400242
7.84117600762458
7.67022035666106
7.60478455651207
7.38911878614692
7.05975560765407
6.87530823294336
6.70224233034741
6.54254350108291
6.40699377296681
6.29179079327876
6.13979263073405
6.05955080572734
5.92973405272668
5.85284638856624
5.76877456570903
5.58935735322777
5.39814520968438
5.30298272486441
4.95064157870297
4.8553310495659
4.7843880283365
4.569990375844
4.46813209536383
4.43201262753372
4.27104868036451
4.19307848693186
4.1152256170311
3.92200189664863
3.87453156995861
3.84151082409613
3.73208136808941
3.55291862852884
3.53079382993304
3.43321306107917
3.27805762788148
3.24799734275468
3.19347158338195
3.10563349725399
3.06333181610392
3.03880983888537
2.97381773253177
2.9643438276578
2.89135321592176
2.82952658677783
2.7937161013836
2.73511452621439
2.70525758146781
2.59454557239444
2.57185824905718
2.50474036740919
2.45917348159353
2.41490070421031
2.40891025381282
2.3474934973103
2.28413754059743
2.2386932333786
2.23332603035223
2.19739921671113
2.1703945659618
2.15063597157587
2.11982056555611
2.10122187435885
2.038659003652
1.96976131384233
1.96818767577977
1.91971915160791
1.90624112775224
1.85909123082061
1.83248900552998
1.79518999151384
1.75207236662917
1.72474837194493
1.68894178286226
1.66922230643259
1.66095158334717
1.63534640700356
1.61364968243093
1.58011301135222
1.52784683039845
1.51839375983908
1.49758009450359
1.46128648541649
1.45277101255005
1.43249839005219
1.39831524262559
1.38298234718107
1.35168002054531
1.34210448128985
1.32283595015906
1.29179863083184
1.27420058556124
1.26822219281087
1.23525709638837
1.23080815744142
1.20582281911032
1.19817729117281
1.17336968468203
1.13971011015401
1.12345455648366
1.11830812390199
1.10037477660283
1.07929849827781
1.06984902474269
1.05015532349155
1.04348837912366
1.03836690451514
1.00691898244579
0.99807389107843
0.974388518510155
0.958301512104691
0.944831940529524
0.928320295097842
0.916056092809512
0.900330166950635
0.894987243369673
0.887222502327726
0.873989949034052
0.862875418469857
0.861523945696184
0.840710867680374
0.83613393981673
0.820167087958456
0.807278835282652
0.79648956507924
0.788119951589661
0.781741899885736
0.771159675316594
0.749395191113217
0.741568237870184
0.739473576547594
0.720009763089491
0.714237994403552
0.709265222767225
0.703511861337321
0.694339592651098
0.692104916171762
0.671718993603865
0.665934230080178
0.661027764851531
0.653441775879243
0.640906302103102
0.63214833768955
0.626869133126744
0.620908344768317
0.607501728545525
0.593025196891387
0.589301463469422
0.582214974408987
0.581452963774456
0.569922566990558
0.568528121641219
0.552809898872232
0.551759237956729
0.545167721910007
0.543482443625433
0.536580927894793
0.532147087815942
0.525321512076342
0.516776026397463
0.512199910216945
0.503656033481393
0.500847110468017
0.494072631054184
0.490150084824318
0.485089482898213
0.480183807676785
0.471458549720279
0.462999017871943
0.457528228955433
0.454359819893872
0.45288718548974
0.445454033766384
0.440046518042307
0.43757738844487
0.427052760095532
0.424378868931905
0.419953317706588
0.417498648623822
0.414361047075863
0.408643702064931
0.404850916326239
0.399598909375041
0.397716200619377
0.386455732377043
0.38153286394656
0.376028703946964
0.373446620028585
0.36909044666853
0.36264047704004
0.360726196878829
0.355440694076535
0.349560417299781
0.346990825641485
0.340595823010431
0.339929118212242
0.336482571427617
0.332345000602629
0.329712364745166
0.325119410001538
0.321694631896441
0.317438228233013
0.314681257186837
0.313161158536227
0.308234142840734
0.307085903852811
0.302848897137563
0.297912564506045
0.297198173703116
0.295427836127282
0.289904142388066
0.287977674498544
0.285619770772338
0.283923024139254
0.279029619256207
0.274983088046092
0.271165889536264
0.269153927826596
0.263340795361314
0.26205255587
0.261176578684683
0.256326784277336
0.253740080954097
0.251555347779593
0.249973763678781
0.244901911244633
0.2396789131745
0.238299317388426
0.235140181665225
0.233495800024956
0.232776613253997
0.230383999819823
0.229096932728967
0.225745797471214
0.224869430345675
0.220694361682503
0.216089383629698
0.215186534889901
0.212132365565793
0.211844515988328
0.207663458936241
0.204456843069511
0.203817286376737
0.201968814285431
0.200961243571444
0.199350679255642
0.196918338531918
0.193475964523771
0.191886966405117
0.19048692354739
0.185718442683249
0.183427706728181
0.182087903412479
0.180066435762262
0.177219229833334
0.176530246617082
0.175141129528699
0.174476757745167
0.173649289420933
0.171208926387582
0.169438524987438
0.168464163828175
0.165338202540859
0.163693658339843
0.16140278660757
0.159626883026237
0.158248798283291
0.155773833790522
0.152889062775398
0.152216608992515
0.151097393168371
0.149732513710869
0.147750739074302
0.145479943678874
0.143236469601799
0.141866354786899
0.14027505055274
0.140151034537533
0.137770672479112
0.135663366587524
0.133757438190418
0.133408018943915
0.132415001986525
0.130960590106795
0.12984391204869
0.128871021716558
0.127250743420974
0.126135744356724
0.125265447030259
0.123838874932606
0.12277838874138
0.121705967838082
0.118586187434488
0.11714340714033
0.115397670770244
0.11506025282653
0.11406724197176
0.112289794207697
0.111855304134508
0.111287973239672
0.109465259451379
0.108158366335188
0.107050037270634
0.10577337469295
0.104665202499469
0.104111831636732
0.102198747273127
0.100831852149145
0.09977557779709
0.0971101261405605
0.0963480629043352
0.0951234347929818
0.093470718184664
0.0932403800284793
0.0927754029039524
0.089839354882642
0.0893017538974271
0.08924384398166
0.0887374799775403
0.0864208814104005
0.0853820498447213
0.0850549915959936
0.0835480238700645
0.0830503738297787
0.0817786896410559
0.0810114902716303
0.079787535420138
0.0793266974085447
0.0780048425734018
0.0770080871684778
0.0765331398672863
0.0749900734801453
0.0737544889776323
0.073374746608609
0.07262801936221
0.0716507876516278
0.0703574414577588
0.069378244468924
0.0677762119573445
0.0673086701338495
0.0666964374720942
0.0655458337230505
0.0646943041270515
0.0640817971204087
0.0629198586470499
0.0624619095247526
0.0605515983414831
0.0603099768936428
0.0600068828658252
0.0597895398446889
0.0580065353220866
0.0568901981531183
0.0563515202452243
0.0544528488260009
0.0535214560147999
0.0530128288461249
0.0520601491912855
0.0514536024615513
0.0502506769445608
0.0493125026265659
0.0477455974379179
0.0467342169493879
0.0460520820355305
0.0447305448851873
0.0438152136716529
0.0433065896133665
0.0427163762997808
